ID,RENDIMIENTO_GLOBAL
302957,medio-bajo
932182,medio-alto
260001,alto
607229,medio-bajo
258501,medio-bajo
793891,medio-alto
556714,medio-bajo
653376,alto
737800,medio-alto
351659,medio-bajo
335230,alto
284805,bajo
499556,alto
981503,medio-bajo
690229,alto
154179,medio-alto
514503,bajo
782487,alto
73649,bajo
580428,bajo
492433,alto
476166,bajo
728016,medio-alto
107107,alto
51823,medio-bajo
222560,alto
190194,bajo
666444,bajo
719998,alto
11337,bajo
833612,medio-bajo
919850,medio-bajo
509681,alto
740403,medio-bajo
887368,medio-bajo
99485,alto
132823,medio-bajo
961069,bajo
513957,alto
416216,bajo
615226,alto
873881,bajo
306388,bajo
610988,alto
362239,medio-bajo
283201,alto
645563,bajo
917832,medio-alto
642134,bajo
252153,bajo
633071,bajo
418960,bajo
776448,bajo
108490,medio-alto
956674,medio-bajo
398523,medio-bajo
702101,medio-bajo
243831,alto
800230,alto
582667,bajo
375133,bajo
17884,medio-bajo
440987,bajo
171680,alto
262770,alto
854155,alto
812410,medio-bajo
813712,medio-bajo
410980,alto
502122,alto
795121,bajo
186292,alto
502251,medio-bajo
612699,bajo
261248,alto
525227,bajo
55643,bajo
357988,medio-alto
390410,medio-alto
951131,alto
220736,alto
764124,bajo
70705,alto
889972,medio-bajo
968016,alto
929467,bajo
337981,alto
308767,bajo
435745,alto
489246,alto
937333,bajo
467943,bajo
330798,alto
608634,medio-bajo
565941,alto
43864,alto
554593,medio-alto
811337,medio-bajo
7156,medio-bajo
849467,medio-alto
614095,bajo
853938,bajo
951418,medio-bajo
762508,alto
193786,bajo
523963,medio-alto
853213,medio-alto
405565,alto
377168,alto
232954,alto
290065,bajo
501036,alto
47932,medio-alto
36880,medio-bajo
871119,alto
132863,alto
927377,bajo
819769,medio-bajo
425925,alto
660152,medio-bajo
811765,alto
822060,medio-bajo
500946,alto
320047,alto
267452,alto
286411,bajo
419338,bajo
340621,alto
608332,medio-bajo
308632,medio-alto
260922,bajo
355302,alto
486553,alto
299425,medio-alto
328163,alto
226319,medio-alto
363420,medio-bajo
196362,bajo
492215,bajo
948509,bajo
598149,alto
412530,medio-alto
179806,medio-bajo
411298,alto
487698,medio-alto
726853,alto
727643,medio-bajo
623646,medio-bajo
87103,bajo
712618,medio-bajo
268909,bajo
386035,medio-alto
915520,alto
426252,alto
565420,alto
388115,bajo
383017,medio-alto
572124,medio-alto
123847,medio-alto
529878,medio-bajo
602053,alto
849463,medio-alto
898675,alto
122558,bajo
116425,medio-bajo
750083,medio-bajo
978249,alto
913386,alto
41632,bajo
581366,bajo
229435,medio-alto
528794,bajo
869570,bajo
341173,bajo
617052,medio-bajo
569464,alto
573850,alto
489058,alto
156641,alto
687970,alto
181129,medio-bajo
174287,medio-alto
108424,bajo
887717,medio-bajo
539193,alto
522713,bajo
360933,alto
304729,medio-alto
317655,alto
98895,medio-bajo
13631,alto
856635,bajo
375475,bajo
408867,alto
10594,medio-bajo
932269,bajo
303751,bajo
227600,medio-bajo
935470,alto
943656,alto
532046,bajo
370163,alto
876821,alto
512591,medio-bajo
371082,medio-bajo
822264,bajo
663167,medio-bajo
306417,bajo
870925,alto
888302,medio-bajo
192280,bajo
210252,bajo
68526,alto
531550,alto
676715,bajo
755168,medio-bajo
631763,bajo
51616,bajo
754177,alto
927753,alto
732760,alto
436091,medio-bajo
442026,bajo
636252,bajo
547434,alto
619811,medio-bajo
631769,alto
444920,medio-alto
662547,alto
110204,medio-alto
335056,medio-alto
248489,bajo
340185,alto
187624,bajo
510978,bajo
214375,medio-alto
793887,alto
641323,bajo
663751,bajo
216115,medio-bajo
296230,alto
987979,alto
346104,medio-alto
152493,bajo
535508,alto
281196,medio-bajo
824000,alto
311775,medio-bajo
773349,medio-alto
786725,medio-bajo
467013,medio-alto
982802,alto
380980,alto
229262,medio-bajo
956112,medio-bajo
13456,alto
420642,medio-alto
189027,alto
505372,medio-alto
763585,medio-bajo
609624,bajo
710943,bajo
215577,medio-alto
767299,medio-bajo
916872,alto
856800,alto
941827,medio-bajo
284369,alto
644556,medio-bajo
766523,bajo
811242,bajo
207938,alto
596210,bajo
281638,medio-bajo
54015,alto
366647,alto
298610,medio-alto
77231,alto
802445,medio-bajo
564278,medio-bajo
654200,medio-alto
582504,bajo
467769,medio-alto
225390,alto
180589,medio-bajo
873499,bajo
109802,alto
134408,medio-bajo
495072,medio-bajo
197080,alto
292743,medio-bajo
225240,alto
794947,medio-bajo
729213,bajo
985640,medio-bajo
328218,bajo
288034,medio-bajo
615051,bajo
367454,bajo
750599,medio-bajo
570273,alto
135741,bajo
839839,alto
570287,bajo
726998,medio-bajo
723722,medio-alto
645312,medio-alto
932354,bajo
692348,bajo
738690,alto
553700,bajo
61368,alto
556660,medio-alto
318962,medio-bajo
472299,bajo
427256,alto
659572,medio-bajo
58787,medio-alto
872825,medio-bajo
554534,alto
631385,bajo
401463,medio-bajo
870515,medio-bajo
611251,medio-bajo
270646,medio-bajo
444654,alto
406176,medio-bajo
455381,medio-bajo
660392,medio-bajo
656114,medio-bajo
982102,medio-bajo
946358,bajo
544681,bajo
978991,alto
408565,alto
424426,alto
404501,alto
475864,alto
394037,medio-alto
821751,bajo
14745,alto
201630,medio-alto
534836,bajo
710436,medio-bajo
409219,bajo
631226,medio-bajo
475377,medio-alto
396024,bajo
614064,bajo
685199,bajo
639136,medio-bajo
373308,bajo
597026,bajo
202096,bajo
437961,medio-alto
559283,medio-bajo
422814,medio-bajo
623596,bajo
177578,bajo
430799,alto
255490,alto
344097,bajo
689554,bajo
40304,alto
905701,medio-alto
421581,bajo
735379,bajo
859822,bajo
817359,alto
842896,bajo
747189,medio-alto
729641,bajo
364054,medio-bajo
136967,bajo
488573,bajo
758612,medio-alto
190918,alto
426567,bajo
163322,alto
964768,alto
718488,medio-alto
967589,medio-bajo
969071,bajo
637099,bajo
586715,bajo
71031,bajo
564563,alto
168516,bajo
515503,medio-alto
907236,alto
613238,bajo
266450,alto
337634,medio-bajo
818110,bajo
264619,medio-bajo
583998,alto
908058,medio-bajo
243049,bajo
539387,medio-bajo
749885,bajo
271773,medio-alto
770407,medio-bajo
468822,medio-bajo
928748,alto
858800,alto
485381,alto
558948,bajo
459080,bajo
679635,bajo
125834,medio-alto
412291,alto
809235,alto
792480,medio-bajo
748293,alto
194604,bajo
795020,bajo
213588,bajo
379875,bajo
89276,bajo
857660,medio-bajo
243310,medio-alto
410820,alto
846589,bajo
27682,medio-alto
37554,alto
827939,alto
41887,bajo
84733,bajo
114236,alto
316520,alto
96507,medio-bajo
337471,medio-bajo
283850,alto
479733,bajo
583976,medio-bajo
465693,bajo
267362,medio-bajo
350314,alto
590070,bajo
942335,bajo
618657,bajo
16000,medio-bajo
182162,alto
784924,alto
193043,medio-bajo
319860,medio-bajo
601750,medio-bajo
42171,bajo
350629,medio-alto
395397,alto
518124,medio-bajo
160751,bajo
605332,bajo
395422,medio-bajo
466358,bajo
971583,bajo
845032,medio-bajo
259364,bajo
215920,bajo
929112,alto
82703,alto
484542,medio-bajo
948482,alto
410512,alto
99021,alto
807837,bajo
131867,alto
317550,medio-bajo
249802,alto
182445,medio-bajo
773421,medio-bajo
48372,alto
325622,medio-alto
558983,medio-bajo
427415,medio-alto
896731,alto
342334,bajo
447602,alto
279947,medio-bajo
243217,medio-alto
985622,bajo
88424,alto
867346,medio-alto
706609,alto
126392,medio-bajo
331898,bajo
969658,alto
7167,alto
746073,medio-bajo
989274,bajo
728367,medio-bajo
735674,medio-bajo
281717,bajo
218865,medio-alto
240629,alto
480608,medio-bajo
855156,alto
427387,alto
779016,bajo
858381,medio-bajo
457347,medio-bajo
777844,alto
284995,alto
923229,medio-bajo
33854,medio-bajo
348711,bajo
420708,bajo
2036,alto
706408,medio-bajo
879621,alto
60153,bajo
482330,bajo
907264,alto
92218,alto
235182,bajo
896406,bajo
233206,alto
724418,bajo
362738,medio-bajo
607508,medio-alto
678093,bajo
467965,medio-bajo
900205,alto
316283,alto
206268,alto
884649,bajo
801711,medio-bajo
307310,medio-alto
810111,medio-bajo
785198,bajo
648230,medio-bajo
471219,alto
533584,bajo
350425,bajo
334379,alto
127736,medio-alto
542548,medio-bajo
71659,alto
673568,alto
146043,alto
459914,alto
987471,medio-bajo
152367,medio-bajo
887772,alto
172481,alto
298594,medio-bajo
848215,alto
966271,alto
188802,medio-alto
936832,medio-bajo
141109,bajo
181398,medio-alto
610243,medio-bajo
56021,medio-bajo
686993,medio-bajo
100802,bajo
612951,bajo
372075,alto
229471,medio-bajo
305405,bajo
570609,medio-alto
264551,bajo
950383,bajo
954141,medio-bajo
123975,medio-alto
109846,bajo
201794,alto
555824,medio-alto
924489,alto
222995,medio-alto
381791,bajo
223832,medio-bajo
343524,alto
928528,bajo
672855,medio-alto
322759,medio-alto
434519,alto
447782,medio-alto
529879,bajo
251106,bajo
496344,medio-bajo
180783,alto
883064,bajo
969605,alto
106797,medio-alto
587847,bajo
126447,alto
672818,alto
401304,medio-bajo
730015,bajo
707444,bajo
480696,bajo
630378,bajo
653652,bajo
423364,medio-alto
261803,alto
543212,bajo
253182,bajo
540930,alto
249679,medio-alto
486343,medio-alto
878410,alto
667930,bajo
439282,medio-bajo
229646,alto
459216,bajo
162294,bajo
543511,medio-bajo
623730,alto
341350,alto
800896,bajo
494180,medio-bajo
879430,alto
561111,alto
602177,bajo
52965,medio-alto
984090,bajo
287486,medio-bajo
947412,medio-alto
562813,medio-bajo
131518,alto
777284,alto
214100,medio-bajo
206044,medio-alto
542285,bajo
387766,medio-bajo
863562,medio-alto
607850,medio-alto
179112,medio-alto
564034,bajo
257097,alto
403589,alto
335595,alto
762413,alto
690607,bajo
843430,alto
582151,bajo
767303,bajo
804283,medio-alto
494887,bajo
106324,medio-bajo
267755,alto
706075,bajo
649101,medio-alto
110962,medio-alto
444573,medio-alto
238512,bajo
784210,alto
478206,bajo
82470,medio-alto
924572,alto
398208,alto
578440,medio-alto
795498,bajo
318664,medio-bajo
240185,medio-alto
176003,medio-alto
276118,medio-alto
282914,bajo
811882,medio-alto
365086,medio-alto
178792,alto
390075,alto
905924,alto
606652,medio-bajo
768893,medio-bajo
836800,bajo
281540,bajo
507157,alto
854113,alto
442655,medio-bajo
219350,medio-alto
303239,medio-bajo
479217,alto
620031,alto
215726,alto
534191,bajo
291332,alto
183971,medio-alto
837051,alto
163126,bajo
693780,bajo
511113,alto
182653,alto
711220,medio-bajo
472122,alto
49504,medio-bajo
585623,alto
333621,bajo
465978,medio-bajo
424346,medio-bajo
643462,bajo
130274,medio-alto
328028,alto
37830,alto
649890,medio-bajo
458830,medio-alto
728520,medio-bajo
47994,medio-bajo
737734,alto
700974,bajo
626820,alto
492608,alto
963384,alto
591599,alto
477394,bajo
427426,alto
553314,alto
97164,bajo
424117,alto
156719,bajo
71404,bajo
538006,alto
647635,bajo
115035,bajo
64733,medio-bajo
641457,alto
376099,alto
666407,medio-alto
773436,alto
840171,bajo
654071,alto
707885,medio-bajo
233488,bajo
912903,alto
542951,bajo
957808,bajo
262041,bajo
799285,alto
922542,bajo
59915,medio-bajo
982302,bajo
376413,alto
382245,bajo
106268,bajo
654243,alto
74957,alto
372351,medio-bajo
1910,bajo
542182,alto
939509,medio-bajo
183472,medio-bajo
78206,bajo
179470,bajo
25283,bajo
162254,bajo
210277,medio-bajo
31530,alto
321,bajo
399158,alto
672008,medio-bajo
615462,alto
147254,medio-alto
192038,medio-bajo
851003,alto
756882,alto
330517,medio-alto
362619,alto
521488,alto
585695,bajo
221666,alto
438925,medio-bajo
841255,medio-alto
845299,bajo
864310,alto
441162,medio-bajo
101795,alto
884236,medio-alto
790595,medio-bajo
803821,alto
287910,medio-bajo
844403,medio-bajo
957519,alto
35648,bajo
433401,medio-bajo
680589,medio-bajo
129987,alto
580704,alto
970666,bajo
64583,medio-bajo
88507,bajo
254375,medio-alto
570268,medio-bajo
309152,bajo
361318,bajo
976809,medio-bajo
513115,alto
583371,medio-alto
597133,medio-bajo
879663,bajo
421414,alto
675012,alto
911292,medio-alto
862197,bajo
55785,medio-alto
519024,bajo
541618,alto
97761,bajo
201781,bajo
87560,bajo
328145,medio-alto
483278,medio-bajo
534032,bajo
971876,alto
941610,alto
326213,medio-bajo
489423,medio-bajo
776964,medio-bajo
685168,alto
802744,medio-bajo
545409,bajo
879666,bajo
199027,medio-alto
640274,medio-bajo
35345,bajo
468885,bajo
214200,bajo
901441,bajo
758237,medio-alto
368209,alto
915130,alto
855304,bajo
938336,alto
488677,bajo
676147,bajo
796127,alto
406048,alto
685310,medio-alto
153216,alto
851520,alto
651438,bajo
517030,bajo
595626,bajo
681652,alto
975441,alto
24183,alto
314432,alto
227210,alto
834941,alto
697446,alto
106038,alto
59823,bajo
882854,bajo
533112,bajo
815721,alto
526207,alto
270473,bajo
848640,bajo
916014,alto
276990,medio-alto
263774,bajo
213406,medio-alto
200331,medio-bajo
153897,alto
963415,medio-bajo
259500,bajo
180072,medio-alto
468074,alto
304807,medio-bajo
863793,medio-alto
591212,alto
143304,medio-bajo
548693,medio-alto
908642,bajo
933026,bajo
651880,alto
141816,alto
699584,bajo
114891,alto
867656,medio-bajo
977368,medio-bajo
27550,medio-bajo
301772,bajo
301603,alto
32784,alto
691968,bajo
545064,medio-alto
438462,alto
597384,medio-alto
471530,bajo
13754,medio-alto
151461,bajo
685176,medio-bajo
724581,medio-bajo
289453,alto
335599,bajo
499553,alto
480844,alto
564055,medio-alto
432843,alto
838220,alto
695398,medio-alto
887436,bajo
142600,alto
805098,medio-bajo
830378,alto
971029,medio-bajo
780437,bajo
173762,medio-bajo
286593,medio-alto
966024,bajo
717400,bajo
259414,bajo
588517,alto
309210,alto
628187,alto
320538,alto
330830,bajo
977788,alto
117654,medio-bajo
765107,medio-alto
28012,alto
40361,alto
674292,medio-alto
894577,bajo
378937,bajo
193469,medio-bajo
857753,medio-alto
592011,alto
798162,medio-bajo
260742,medio-bajo
370178,bajo
55976,bajo
980189,medio-bajo
100175,medio-bajo
594271,alto
597041,alto
980117,bajo
494690,bajo
911717,alto
679934,alto
437579,medio-bajo
182733,alto
337719,medio-bajo
194459,bajo
495986,medio-bajo
499316,alto
273994,bajo
681165,bajo
457567,medio-alto
77222,bajo
155490,medio-bajo
196619,bajo
162857,bajo
982291,alto
405758,medio-bajo
628311,alto
824178,alto
632906,medio-bajo
227585,medio-bajo
564935,alto
173665,bajo
531954,bajo
240478,bajo
651905,medio-bajo
372501,medio-bajo
768980,bajo
663223,bajo
51825,bajo
977957,alto
158484,alto
771543,alto
192718,bajo
869169,medio-alto
926222,alto
510453,bajo
852844,bajo
323645,medio-bajo
579217,bajo
888055,alto
388427,bajo
427750,alto
841509,medio-alto
941365,bajo
161049,alto
172366,medio-bajo
886147,alto
365841,alto
479232,alto
34278,medio-bajo
170885,bajo
808357,medio-bajo
329948,medio-bajo
258855,bajo
2821,medio-bajo
694789,alto
675162,alto
242931,bajo
700791,alto
542316,alto
43357,bajo
301824,alto
788592,bajo
129720,medio-bajo
186238,bajo
41510,medio-bajo
642537,bajo
685284,alto
754248,medio-bajo
659893,alto
95467,bajo
261661,medio-alto
855862,bajo
744810,bajo
482937,bajo
494760,medio-bajo
935385,medio-alto
3843,alto
259175,alto
511791,alto
291868,bajo
343466,alto
54825,alto
32707,medio-bajo
960793,alto
359165,alto
862010,medio-bajo
540060,medio-bajo
16276,alto
821270,medio-alto
746086,alto
233271,bajo
639617,alto
16210,bajo
244516,alto
236954,bajo
280666,alto
452522,bajo
776142,alto
911328,bajo
133994,alto
904533,alto
560551,medio-bajo
670233,bajo
235642,medio-bajo
630756,alto
827764,alto
456272,medio-alto
595799,bajo
951496,alto
105965,bajo
456763,alto
916645,medio-alto
472553,bajo
230412,bajo
613612,bajo
332582,bajo
410585,medio-bajo
855942,medio-alto
301627,bajo
415064,alto
77639,bajo
932866,bajo
745494,alto
115072,medio-bajo
570201,medio-bajo
104136,bajo
443762,alto
195597,alto
161321,bajo
922626,medio-alto
258310,alto
674024,alto
277482,alto
360149,medio-bajo
981821,bajo
276219,alto
110992,medio-bajo
93546,alto
916184,alto
1570,alto
721307,alto
817034,alto
961326,bajo
399382,bajo
163139,medio-bajo
14505,medio-alto
181832,bajo
942693,bajo
283575,alto
915086,medio-bajo
247053,alto
264511,alto
64860,bajo
838680,alto
115893,alto
259682,medio-bajo
382898,alto
329136,alto
477846,bajo
656523,alto
500017,alto
683222,medio-bajo
291598,alto
881705,bajo
226761,medio-bajo
409398,medio-bajo
546433,bajo
442423,bajo
795310,bajo
70427,alto
750625,alto
453925,medio-bajo
482591,alto
58288,bajo
152086,medio-bajo
489775,medio-bajo
119324,medio-bajo
674803,medio-bajo
170740,medio-bajo
560091,bajo
316943,bajo
337525,medio-bajo
918518,medio-bajo
218740,alto
63061,bajo
156521,bajo
36048,medio-bajo
543028,alto
977352,medio-alto
373298,alto
111383,alto
174531,medio-bajo
600324,bajo
21543,bajo
556183,bajo
532855,medio-alto
438847,alto
230527,alto
346117,bajo
966780,bajo
924958,alto
979181,alto
790258,bajo
566785,alto
830522,medio-bajo
121416,medio-alto
946583,alto
637361,medio-alto
584831,medio-alto
179921,medio-alto
575576,bajo
700597,bajo
602686,bajo
855353,alto
427981,bajo
515445,medio-bajo
725414,alto
703279,bajo
134977,medio-bajo
644469,bajo
520694,alto
548042,alto
557644,medio-alto
928054,medio-alto
1330,alto
23581,medio-alto
754115,bajo
414442,bajo
34994,medio-bajo
718961,bajo
1104,alto
647768,alto
445130,medio-bajo
294750,alto
277855,alto
677048,medio-bajo
68088,bajo
948544,medio-alto
673088,medio-bajo
451210,bajo
168681,alto
371817,alto
389879,alto
327985,bajo
401741,alto
848175,alto
886415,bajo
879216,bajo
175670,bajo
474405,bajo
525943,alto
36595,alto
356997,alto
707593,alto
626411,bajo
812650,alto
302445,medio-bajo
206598,medio-bajo
464582,alto
485014,medio-bajo
966732,medio-bajo
259104,medio-bajo
627632,alto
907330,bajo
505985,medio-bajo
76754,medio-bajo
681465,bajo
254279,alto
864276,bajo
162377,medio-alto
938502,alto
69586,medio-bajo
930084,alto
95753,alto
39753,alto
388110,medio-bajo
475501,medio-alto
507622,medio-bajo
939897,medio-bajo
477892,medio-bajo
16228,alto
684976,bajo
454428,alto
858938,bajo
820541,medio-alto
127856,bajo
590627,bajo
364651,bajo
730428,bajo
371693,bajo
934627,medio-alto
527261,alto
701666,medio-bajo
279048,bajo
603500,alto
624782,alto
2912,alto
649030,alto
101779,medio-alto
522660,medio-bajo
341856,bajo
47972,bajo
305063,medio-bajo
182689,bajo
2802,medio-bajo
829115,alto
435141,alto
457126,bajo
322285,bajo
758139,bajo
224425,medio-bajo
674015,medio-alto
141944,bajo
606301,medio-alto
725998,medio-bajo
850350,alto
357972,alto
491426,bajo
316233,alto
110776,bajo
810309,medio-bajo
507155,medio-bajo
566592,medio-alto
462837,bajo
598835,alto
468936,bajo
966920,bajo
273036,bajo
12954,bajo
395417,bajo
376683,medio-bajo
110400,alto
114002,alto
640298,medio-alto
139169,medio-bajo
266919,bajo
340366,bajo
660686,medio-alto
740089,medio-bajo
725192,bajo
249333,bajo
463161,medio-bajo
898308,medio-bajo
432767,bajo
581420,medio-alto
723157,medio-bajo
868117,medio-bajo
622462,bajo
209055,medio-alto
15136,alto
629450,bajo
480635,medio-bajo
978761,bajo
557256,bajo
327251,alto
521391,medio-bajo
346475,medio-bajo
283905,alto
495159,bajo
951857,bajo
911460,medio-bajo
327655,alto
235857,bajo
594465,alto
485595,bajo
6557,medio-bajo
88197,alto
579002,alto
233152,medio-bajo
54843,alto
82116,alto
682344,alto
476346,medio-bajo
86259,alto
625262,alto
840026,alto
394190,alto
129633,medio-bajo
204370,alto
189961,bajo
550631,bajo
764876,alto
683570,medio-bajo
630745,medio-bajo
213032,medio-alto
879827,bajo
812834,bajo
8612,medio-bajo
161482,alto
25667,medio-bajo
378060,alto
489493,bajo
970960,alto
845815,bajo
260115,bajo
654262,medio-alto
411582,medio-bajo
637168,alto
423512,medio-alto
73648,alto
946406,bajo
634733,alto
751486,alto
256301,alto
193996,bajo
820697,bajo
950499,alto
769662,alto
151981,medio-alto
87329,alto
792074,bajo
823877,bajo
659613,alto
842458,bajo
938087,bajo
665655,bajo
338060,medio-bajo
603895,alto
933959,alto
8965,alto
581071,bajo
522654,alto
856686,alto
771557,bajo
852397,medio-bajo
680751,medio-bajo
899913,medio-bajo
507212,medio-bajo
518836,bajo
286633,medio-alto
561677,bajo
717071,bajo
439636,alto
334810,medio-bajo
443419,bajo
427534,bajo
464356,bajo
648150,medio-alto
154225,medio-alto
202121,alto
181389,bajo
687006,alto
164375,bajo
976256,medio-alto
